SMILES,P(active),stereo_SMILES
O=C(O)C1=C2C=CC=CC2=NC=C1,0.0,O=C(O)C1=C2C=CC=CC2=NC=C1
O=C(O)C1=C2C=CC=NC2=CC=C1,0.0,O=C(O)C1=C2C=CC=NC2=CC=C1
O=C(O)C1=C2C=CN=C2[NH]C=C1,0.0,O=C(O)C1=C2C=CN=C2[NH]C=C1
O=C(O)C1=C2C=C[NH]C2=CC=C1,0.0,O=C(O)C1=C2C=C[NH]C2=CC=C1
O=C(O)C1=C2C=N[NH]C2=CC=C1,0.0,O=C(O)C1=C2C=N[NH]C2=CC=C1
O=C(O)C1=C2CC3=C(C=CC=C3)C2=CC=C1,0.0,O=C(O)C1=C2CC3=C(C=CC=C3)C2=CC=C1
O=C(O)C1=C2CCCCC2=CC=C1,0.0050335570469798654,O=C(O)C1=C2CCCCC2=CC=C1
O=C(O)C1=C2CCCCCCC2=N[NH]1,0.0,O=C(O)C1=C2CCCCCCC2=N[NH]1
O=C(O)C1=C2N=CC(Br)=CN2N=C1,0.0,O=C(O)C1=C2N=CC(Br)=CN2N=C1
O=C(O)C1=C2N=CC=CN2N=C1,0.0,O=C(O)C1=C2N=CC=CN2N=C1
O=C(O)C1=C2N=CC=NC2=CC=C1,0.0,O=C(O)C1=C2N=CC=NC2=CC=C1
O=C(O)C1=C2N=C[NH]C2=CC=C1,0.0,O=C(O)C1=C2N=C[NH]C2=CC=C1
O=C(O)C1=C2OC(F)(F)OC2=CC=C1,0.0,O=C(O)C1=C2OC(F)(F)OC2=CC=C1
O=C(O)C1=C2OCCC2=CC=C1,0.0,O=C(O)C1=C2OCCC2=CC=C1
O=C(O)C1=C2OCCOC2=CC=C1,0.0,O=C(O)C1=C2OCCOC2=CC=C1
O=C(O)C1=C2OCCOC2=CS1,0.0,O=C(O)C1=C2OCCOC2=CS1
O=C(O)C1=C2OCOC2=CC=C1,0.0,O=C(O)C1=C2OCOC2=CC=C1
O=C(O)C1=C2OCOCC2=CC(F)=C1,0.0,O=C(O)C1=C2OCOCC2=CC(F)=C1
O=C(O)C1=C2SC=CC2=CC=C1,0.0,O=C(O)C1=C2SC=CC2=CC=C1
O=C(O)C1=C2[NH]C3=C(CCCC3)C2=CC=C1,0.0,O=C(O)C1=C2[NH]C3=C(CCCC3)C2=CC=C1
O=C(O)C1=C2[NH]C=CC2=CC=C1,0.0,O=C(O)C1=C2[NH]C=CC2=CC=C1
O=C(O)C1=CC(=O)[NH]C2=C1C=CC=C2,0.0,O=C(O)C1=CC(=O)[NH]C2=C1C=CC=C2
O=C(O)C1=CC(Br)=C(Cl)C=C1,0.0,O=C(O)C1=CC(Br)=C(Cl)C=C1
O=C(O)C1=CC(Br)=C(F)C=C1,0.0,O=C(O)C1=CC(Br)=C(F)C=C1
O=C(O)C1=CC(Br)=CC(F)=C1,0.0,O=C(O)C1=CC(Br)=CC(F)=C1
O=C(O)C1=CC(Br)=CC=C1,0.0,O=C(O)C1=CC(Br)=CC=C1
O=C(O)C1=CC(Br)=CC=N1,0.0,O=C(O)C1=CC(Br)=CC=N1
O=C(O)C1=CC(Br)=CN=C1,0.0,O=C(O)C1=CC(Br)=CN=C1
O=C(O)C1=CC(C(F)(F)F)=C(Cl)C=C1,0.0,O=C(O)C1=CC(C(F)(F)F)=C(Cl)C=C1
O=C(O)C1=CC(C(F)(F)F)=C(F)C=C1,0.0,O=C(O)C1=CC(C(F)(F)F)=C(F)C=C1
O=C(O)C1=CC(C(F)(F)F)=CC(Cl)=C1,0.0,O=C(O)C1=CC(C(F)(F)F)=CC(Cl)=C1
O=C(O)C1=CC(C(F)(F)F)=CC(F)=C1,0.0,O=C(O)C1=CC(C(F)(F)F)=CC(F)=C1
O=C(O)C1=CC(C(F)(F)F)=CC=C1,0.0,O=C(O)C1=CC(C(F)(F)F)=CC=C1
O=C(O)C1=CC(C(F)(F)F)=CC=C1Cl,0.0,O=C(O)C1=CC(C(F)(F)F)=CC=C1Cl
O=C(O)C1=CC(C(F)(F)F)=CC=C1F,0.0,O=C(O)C1=CC(C(F)(F)F)=CC=C1F
O=C(O)C1=CC(C(F)(F)F)=CC=N1,0.0,O=C(O)C1=CC(C(F)(F)F)=CC=N1
O=C(O)C1=CC(C(F)(F)F)=CN=C1,0.0,O=C(O)C1=CC(C(F)(F)F)=CN=C1
O=C(O)C1=CC(C(F)(F)F)=NC=C1,0.0,O=C(O)C1=CC(C(F)(F)F)=NC=C1
O=C(O)C1=CC(C2=C(Cl)C=CC=C2)=CC=C1,0.0,O=C(O)C1=CC(C2=C(Cl)C=CC=C2)=CC=C1
O=C(O)C1=CC(C2=C(F)C=CC=C2)=CC(F)=C1,0.0,O=C(O)C1=CC(C2=C(F)C=CC=C2)=CC(F)=C1
O=C(O)C1=CC(C2=C(F)C=CC=C2)=CC=C1,0.0,O=C(O)C1=CC(C2=C(F)C=CC=C2)=CC=C1
O=C(O)C1=CC(C2=C(F)C=CC=C2)=CC=C1F,0.0,O=C(O)C1=CC(C2=C(F)C=CC=C2)=CC=C1F
O=C(O)C1=CC(C2=CC(Cl)=CC=C2)=CC=C1,0.0,O=C(O)C1=CC(C2=CC(Cl)=CC=C2)=CC=C1
O=C(O)C1=CC(C2=CC(F)=C(F)C=C2)=CC=C1,0.0,O=C(O)C1=CC(C2=CC(F)=C(F)C=C2)=CC=C1
O=C(O)C1=CC(C2=CC(F)=CC=C2)=CC=C1,0.0,O=C(O)C1=CC(C2=CC(F)=CC=C2)=CC=C1
O=C(O)C1=CC(C2=CC=C(F)C=C2)=C(F)C=C1,0.0,O=C(O)C1=CC(C2=CC=C(F)C=C2)=C(F)C=C1
O=C(O)C1=CC(C2=CC=C(F)C=C2)=N[NH]1,0.0,O=C(O)C1=CC(C2=CC=C(F)C=C2)=N[NH]1
O=C(O)C1=CC(C2=CC=CC=C2)=CC=C1,0.0,O=C(O)C1=CC(C2=CC=CC=C2)=CC=C1
O=C(O)C1=CC(C2=CC=CC=C2)=CC=N1,0.0,O=C(O)C1=CC(C2=CC=CC=C2)=CC=N1
O=C(O)C1=CC(C2=CC=CC=C2)=CN=C1,0.0,O=C(O)C1=CC(C2=CC=CC=C2)=CN=C1
O=C(O)C1=CC(C2=CC=CC=C2)=CS1,0.0,O=C(O)C1=CC(C2=CC=CC=C2)=CS1
O=C(O)C1=CC(C2=CC=CC=C2)=NC=C1,0.0,O=C(O)C1=CC(C2=CC=CC=C2)=NC=C1
O=C(O)C1=CC(C2=CC=CO2)=CC=C1,0.0,O=C(O)C1=CC(C2=CC=CO2)=CC=C1
O=C(O)C1=CC(C2=CC=CS2)=CC=C1,0.0,O=C(O)C1=CC(C2=CC=CS2)=CC=C1
O=C(O)C1=CC(C2=CC=CS2)=CN=C1,0.0,O=C(O)C1=CC(C2=CC=CS2)=CN=C1
O=C(O)C1=CC(C2=CC=N[NH]2)=CC=C1,0.0,O=C(O)C1=CC(C2=CC=N[NH]2)=CC=C1
O=C(O)C1=CC(C2=CN=CN=C2)=CC=C1,0.0,O=C(O)C1=CC(C2=CN=CN=C2)=CC=C1
O=C(O)C1=CC(C2=CN=CO2)=CC=C1,0.0,O=C(O)C1=CC(C2=CN=CO2)=CC=C1
O=C(O)C1=CC(C2=C[NH]N=C2)=CC=C1,0.0,O=C(O)C1=CC(C2=C[NH]N=C2)=CC=C1
O=C(O)C1=CC(C2=NC=CC=C2)=CC=C1,0.0,O=C(O)C1=CC(C2=NC=CC=C2)=CC=C1
O=C(O)C1=CC(C2=NC=CC=N2)=CC=C1,0.0,O=C(O)C1=CC(C2=NC=CC=N2)=CC=C1
O=C(O)C1=CC(C2=NC=CS2)=CC=C1,0.0,O=C(O)C1=CC(C2=NC=CS2)=CC=C1
O=C(O)C1=CC(C2=NN=N[NH]2)=CC=C1,0.0,O=C(O)C1=CC(C2=NN=N[NH]2)=CC=C1
O=C(O)C1=CC(CN2C=CC=N2)=CC=C1,0.0008517887563884157,O=C(O)C1=CC(CN2C=CC=N2)=CC=C1
O=C(O)C1=CC(CN2C=NC=N2)=CC=C1,0.0,O=C(O)C1=CC(CN2C=NC=N2)=CC=C1
O=C(O)C1=CC(Cl)=C(Br)C=C1,0.0,O=C(O)C1=CC(Cl)=C(Br)C=C1
O=C(O)C1=CC(Cl)=C(Cl)C=C1,0.0,O=C(O)C1=CC(Cl)=C(Cl)C=C1
O=C(O)C1=CC(Cl)=C(Cl)S1,0.0,O=C(O)C1=CC(Cl)=C(Cl)S1
O=C(O)C1=CC(Cl)=C(F)C(Cl)=C1,0.0,O=C(O)C1=CC(Cl)=C(F)C(Cl)=C1
O=C(O)C1=CC(Cl)=C(F)C(F)=C1,0.0,O=C(O)C1=CC(Cl)=C(F)C(F)=C1
O=C(O)C1=CC(Cl)=C(F)C=C1,0.0,O=C(O)C1=CC(Cl)=C(F)C=C1
O=C(O)C1=CC(Cl)=C(N2CCCC2)C=C1,0.0,O=C(O)C1=CC(Cl)=C(N2CCCC2)C=C1
O=C(O)C1=CC(Cl)=C(O)N=C1,0.0,O=C(O)C1=CC(Cl)=C(O)N=C1
O=C(O)C1=CC(Cl)=CC(Cl)=C1,0.0,O=C(O)C1=CC(Cl)=CC(Cl)=C1
O=C(O)C1=CC(Cl)=CC(F)=C1,0.0,O=C(O)C1=CC(Cl)=CC(F)=C1
O=C(O)C1=CC(Cl)=CC=C1,0.0,O=C(O)C1=CC(Cl)=CC=C1
O=C(O)C1=CC(Cl)=CC=N1,0.0,O=C(O)C1=CC(Cl)=CC=N1
O=C(O)C1=CC(Cl)=CN=C1,0.0,O=C(O)C1=CC(Cl)=CN=C1
O=C(O)C1=CC(Cl)=CS1,0.0,O=C(O)C1=CC(Cl)=CS1
O=C(O)C1=CC(F)=C(Br)C=C1,0.0,O=C(O)C1=CC(F)=C(Br)C=C1
O=C(O)C1=CC(F)=C(C(F)(F)F)C=C1,0.0,O=C(O)C1=CC(F)=C(C(F)(F)F)C=C1
O=C(O)C1=CC(F)=C(C2=C(F)C=CC=C2)C=C1,0.0,O=C(O)C1=CC(F)=C(C2=C(F)C=CC=C2)C=C1
O=C(O)C1=CC(F)=C(Cl)C(F)=C1,0.0,O=C(O)C1=CC(F)=C(Cl)C(F)=C1
O=C(O)C1=CC(F)=C(Cl)C=C1,0.0,O=C(O)C1=CC(F)=C(Cl)C=C1
O=C(O)C1=CC(F)=C(F)C(F)=C1,0.0,O=C(O)C1=CC(F)=C(F)C(F)=C1
O=C(O)C1=CC(F)=C(F)C=C1,0.0,O=C(O)C1=CC(F)=C(F)C=C1
O=C(O)C1=CC(F)=C(N2CCOCC2)C=C1,0.0,O=C(O)C1=CC(F)=C(N2CCOCC2)C=C1
O=C(O)C1=CC(F)=C(OC(F)(F)F)C=C1,0.0,O=C(O)C1=CC(F)=C(OC(F)(F)F)C=C1
O=C(O)C1=CC(F)=CC(C2=CC=C(F)C=C2)=C1,0.0,O=C(O)C1=CC(F)=CC(C2=CC=C(F)C=C2)=C1
O=C(O)C1=CC(F)=CC(C2=CC=CC(F)=C2)=C1,0.0,O=C(O)C1=CC(F)=CC(C2=CC=CC(F)=C2)=C1
O=C(O)C1=CC(F)=CC(F)=C1,0.0,O=C(O)C1=CC(F)=CC(F)=C1
O=C(O)C1=CC(F)=CC=C1,0.0,O=C(O)C1=CC(F)=CC=C1
O=C(O)C1=CC(F)=CN=C1,0.0,O=C(O)C1=CC(F)=CN=C1
O=C(O)C1=CC(N2C(=O)CCC2=O)=CC=C1,0.0,O=C(O)C1=CC(N2C(=O)CCC2=O)=CC=C1
O=C(O)C1=CC(N2C=CC=C2)=CC=C1,0.0,O=C(O)C1=CC(N2C=CC=C2)=CC=C1
O=C(O)C1=CC(N2C=CC=C2)=CN=C1,0.0,O=C(O)C1=CC(N2C=CC=C2)=CN=C1
O=C(O)C1=CC(N2C=CC=N2)=CC=C1,0.0,O=C(O)C1=CC(N2C=CC=N2)=CC=C1
O=C(O)C1=CC(N2C=CC=N2)=CC=C1Cl,0.0,O=C(O)C1=CC(N2C=CC=N2)=CC=C1Cl
O=C(O)C1=CC(N2C=NC=N2)=CC=C1,0.0,O=C(O)C1=CC(N2C=NC=N2)=CC=C1
O=C(O)C1=CC(N2C=NN=N2)=CC=C1,0.0,O=C(O)C1=CC(N2C=NN=N2)=CC=C1
O=C(O)C1=CC(N2C=NN=N2)=CC=C1Cl,0.0,O=C(O)C1=CC(N2C=NN=N2)=CC=C1Cl
O=C(O)C1=CC(N2CC3=C(C=CC=C3)C2=O)=CC=C1,0.0,O=C(O)C1=CC(N2CC3=C(C=CC=C3)C2=O)=CC=C1
O=C(O)C1=CC(N2CCCC2)=CC=C1,0.0,O=C(O)C1=CC(N2CCCC2)=CC=C1
O=C(O)C1=CC(N2CCCC2)=NC=C1,0.0,O=C(O)C1=CC(N2CCCC2)=NC=C1
O=C(O)C1=CC(N2CCCC2=O)=CC=C1,0.0,O=C(O)C1=CC(N2CCCC2=O)=CC=C1
O=C(O)C1=CC(N2CCOCC2)=CC=C1,0.0,O=C(O)C1=CC(N2CCOCC2)=CC=C1
O=C(O)C1=CC(N2CCOCC2)=NC=C1,0.0,O=C(O)C1=CC(N2CCOCC2)=NC=C1
O=C(O)C1=CC(O)=CC=C1,0.0,O=C(O)C1=CC(O)=CC=C1
O=C(O)C1=CC(OC(F)(F)F)=C(F)C=C1,0.0,O=C(O)C1=CC(OC(F)(F)F)=C(F)C=C1
O=C(O)C1=CC(OC2=CC=CC=C2)=CC=C1,0.0,O=C(O)C1=CC(OC2=CC=CC=C2)=CC=C1
O=C(O)C1=CC(OC2=NC=CC=N2)=CC=C1,0.0,O=C(O)C1=CC(OC2=NC=CC=N2)=CC=C1
O=C(O)C1=CC(OCC2=CC=CC=C2)=CC=C1,0.0,O=C(O)C1=CC(OCC2=CC=CC=C2)=CC=C1
O=C(O)C1=CC(S(=O)(=O)N2CCCCC2)=C(Cl)C=C1,0.0,O=C(O)C1=CC(S(=O)(=O)N2CCCCC2)=C(Cl)C=C1
O=C(O)C1=CC(S(=O)(=O)N2CCCCC2)=CC=C1,0.004464285714285714,O=C(O)C1=CC(S(=O)(=O)N2CCCCC2)=CC=C1
O=C(O)C1=CC(S(=O)(=O)NC2CC2)=CC=C1,0.0,O=C(O)C1=CC(S(=O)(=O)NC2CC2)=CC=C1
O=C(O)C1=CC2=C(C=C(Br)C=C2)[NH]1,0.0,O=C(O)C1=CC2=C(C=C(Br)C=C2)[NH]1
O=C(O)C1=CC2=C(C=C(Cl)C=C2)[NH]1,0.0,O=C(O)C1=CC2=C(C=C(Cl)C=C2)[NH]1
O=C(O)C1=CC2=C(C=C(Cl)C=C2Cl)[NH]1,0.0,O=C(O)C1=CC2=C(C=C(Cl)C=C2Cl)[NH]1
O=C(O)C1=CC2=C(C=C(F)C=C2)[NH]1,0.0,O=C(O)C1=CC2=C(C=C(F)C=C2)[NH]1
O=C(O)C1=CC2=C(C=C(F)C=C2F)[NH]1,0.0,O=C(O)C1=CC2=C(C=C(F)C=C2F)[NH]1
O=C(O)C1=CC2=C(C=C1)C=C(Br)C=C2,0.0,O=C(O)C1=CC2=C(C=C1)C=C(Br)C=C2
O=C(O)C1=CC2=C(C=C1)C=C(F)C=C2,0.0,O=C(O)C1=CC2=C(C=C1)C=C(F)C=C2
O=C(O)C1=CC2=C(C=C1)C=C(O)C=C2,0.0,O=C(O)C1=CC2=C(C=C1)C=C(O)C=C2
O=C(O)C1=CC2=C(C=C1)CCC2,0.0,O=C(O)C1=CC2=C(C=C1)CCC2
O=C(O)C1=CC2=C(C=C1)CCCC2,0.0,O=C(O)C1=CC2=C(C=C1)CCCC2
O=C(O)C1=CC2=C(C=C1)N=CC=C2,0.0,O=C(O)C1=CC2=C(C=C1)N=CC=C2
O=C(O)C1=CC2=C(C=C1)N=CC=N2,0.0,O=C(O)C1=CC2=C(C=C1)N=CC=N2
O=C(O)C1=CC2=C(C=C1)N=CS2,0.0,O=C(O)C1=CC2=C(C=C1)N=CS2
O=C(O)C1=CC2=C(C=C1)N=C[NH]C2=O,0.0,O=C(O)C1=CC2=C(C=C1)N=C[NH]C2=O
O=C(O)C1=CC2=C(C=C1)OC(=O)[NH]2,0.0,O=C(O)C1=CC2=C(C=C1)OC(=O)[NH]2
O=C(O)C1=CC2=C(C=C1)OC(F)(F)O2,0.0,O=C(O)C1=CC2=C(C=C1)OC(F)(F)O2
O=C(O)C1=CC2=C(C=C1)OC=C2,0.0,O=C(O)C1=CC2=C(C=C1)OC=C2
O=C(O)C1=CC2=C(C=C1)OCC2,0.0,O=C(O)C1=CC2=C(C=C1)OCC2
O=C(O)C1=CC2=C(C=C1)OCCO2,0.0,O=C(O)C1=CC2=C(C=C1)OCCO2
O=C(O)C1=CC2=C(C=C1)OCO2,0.0,O=C(O)C1=CC2=C(C=C1)OCO2
O=C(O)C1=CC2=C(C=C1)SC=N2,0.0,O=C(O)C1=CC2=C(C=C1)SC=N2
O=C(O)C1=CC2=C(C=C1)[NH]C(=O)[NH]2,0.0,O=C(O)C1=CC2=C(C=C1)[NH]C(=O)[NH]2
O=C(O)C1=CC2=C(C=C1)[NH]C(C(F)(F)F)=N2,0.0,O=C(O)C1=CC2=C(C=C1)[NH]C(C(F)(F)F)=N2
O=C(O)C1=CC2=C(C=C1)[NH]C=C2,0.0,O=C(O)C1=CC2=C(C=C1)[NH]C=C2
O=C(O)C1=CC2=C(C=C1)[NH]C=N2,0.0,O=C(O)C1=CC2=C(C=C1)[NH]C=N2
O=C(O)C1=CC2=C(C=CC(Br)=C2)[NH]1,0.0,O=C(O)C1=CC2=C(C=CC(Br)=C2)[NH]1
O=C(O)C1=CC2=C(C=CC(Cl)=C2)O1,0.0,O=C(O)C1=CC2=C(C=CC(Cl)=C2)O1
O=C(O)C1=CC2=C(C=CC(Cl)=C2)[NH]1,0.0,O=C(O)C1=CC2=C(C=CC(Cl)=C2)[NH]1
O=C(O)C1=CC2=C(C=CC(F)=C2)O1,0.0,O=C(O)C1=CC2=C(C=CC(F)=C2)O1
O=C(O)C1=CC2=C(C=CC(F)=C2)S1,0.0,O=C(O)C1=CC2=C(C=CC(F)=C2)S1
O=C(O)C1=CC2=C(C=CC(F)=C2)[NH]1,0.0,O=C(O)C1=CC2=C(C=CC(F)=C2)[NH]1
O=C(O)C1=CC2=C(C=CC=C2)C=C1,0.0,O=C(O)C1=CC2=C(C=CC=C2)C=C1
O=C(O)C1=CC2=C(C=CC=C2)N=C1,0.0,O=C(O)C1=CC2=C(C=CC=C2)N=C1
O=C(O)C1=CC2=C(C=CC=C2)O1,0.0,O=C(O)C1=CC2=C(C=CC=C2)O1
O=C(O)C1=CC2=C(C=CC=C2)OC1,0.0,O=C(O)C1=CC2=C(C=CC=C2)OC1
O=C(O)C1=CC2=C(C=CC=C2)OC1=O,0.0,O=C(O)C1=CC2=C(C=CC=C2)OC1=O
O=C(O)C1=CC2=C(C=CC=C2)S1,0.0,O=C(O)C1=CC2=C(C=CC=C2)S1
O=C(O)C1=CC2=C(C=CC=C2)[NH]1,0.0,O=C(O)C1=CC2=C(C=CC=C2)[NH]1
O=C(O)C1=CC2=C(C=CC=C2Cl)S1,0.0,O=C(O)C1=CC2=C(C=CC=C2Cl)S1
O=C(O)C1=CC2=C(C=CC=C2Cl)[NH]1,0.0,O=C(O)C1=CC2=C(C=CC=C2Cl)[NH]1
O=C(O)C1=CC2=C(C=CC=C2F)S1,0.0,O=C(O)C1=CC2=C(C=CC=C2F)S1
O=C(O)C1=CC2=C(C=CC=C2F)[NH]1,0.0,O=C(O)C1=CC2=C(C=CC=C2F)[NH]1
O=C(O)C1=CC2=C(C=CC=N2)C=C1,0.0,O=C(O)C1=CC2=C(C=CC=N2)C=C1
O=C(O)C1=CC2=C(C=CS2)S1,0.0,O=C(O)C1=CC2=C(C=CS2)S1
O=C(O)C1=CC2=C(C=C[NH]2)C=C1,0.0,O=C(O)C1=CC2=C(C=C[NH]2)C=C1
O=C(O)C1=CC2=C(CCC2)S1,0.0,O=C(O)C1=CC2=C(CCC2)S1
O=C(O)C1=CC2=C(CCCC2)[NH]C1=O,0.0,O=C(O)C1=CC2=C(CCCC2)[NH]C1=O
O=C(O)C1=CC2=C(N=C1)[NH]N=C2,0.0,O=C(O)C1=CC2=C(N=C1)[NH]N=C2
O=C(O)C1=CC2=C(N=CC=C2)S1,0.0,O=C(O)C1=CC2=C(N=CC=C2)S1
O=C(O)C1=CC2=C(N=CC=C2)[NH]1,0.0,O=C(O)C1=CC2=C(N=CC=C2)[NH]1
O=C(O)C1=CC2=C(O1)C(F)=CC=C2,0.0,O=C(O)C1=CC2=C(O1)C(F)=CC=C2
O=C(O)C1=CC2=C(S1)C(Cl)=CC=C2,0.0,O=C(O)C1=CC2=C(S1)C(Cl)=CC=C2
O=C(O)C1=CC2=C(S1)C(F)=CC=C2,0.0,O=C(O)C1=CC2=C(S1)C(F)=CC=C2
O=C(O)C1=CC2=NC=CN2C=C1,0.0,O=C(O)C1=CC2=NC=CN2C=C1
O=C(O)C1=CC2=NN=NN2C=C1,0.0,O=C(O)C1=CC2=NN=NN2C=C1
O=C(O)C1=CC2=N[NH]C=C2C=C1,0.0,O=C(O)C1=CC2=N[NH]C=C2C=C1
O=C(O)C1=CC=C(Br)C=C1,0.0,O=C(O)C1=CC=C(Br)C=C1
O=C(O)C1=CC=C(Br)O1,0.0,O=C(O)C1=CC=C(Br)O1
O=C(O)C1=CC=C(Br)S1,0.0,O=C(O)C1=CC=C(Br)S1
O=C(O)C1=CC=C(C(F)(F)F)C=C1,0.0,O=C(O)C1=CC=C(C(F)(F)F)C=C1
O=C(O)C1=CC=C(C(F)(F)F)O1,0.0,O=C(O)C1=CC=C(C(F)(F)F)O1
O=C(O)C1=CC=C(C(F)(F)F)S1,0.0,O=C(O)C1=CC=C(C(F)(F)F)S1
O=C(O)C1=CC=C(C(F)F)C=C1,0.0,O=C(O)C1=CC=C(C(F)F)C=C1
O=C(O)C1=CC=C(C2=C(Cl)C=CC=C2)O1,0.0,O=C(O)C1=CC=C(C2=C(Cl)C=CC=C2)O1
O=C(O)C1=CC=C(C2=C(F)C=CC=C2)C=C1,0.0,O=C(O)C1=CC=C(C2=C(F)C=CC=C2)C=C1
O=C(O)C1=CC=C(C2=CC(Cl)=CC=C2)C=C1,0.0,O=C(O)C1=CC=C(C2=CC(Cl)=CC=C2)C=C1
O=C(O)C1=CC=C(C2=CC(F)=CC=C2)C=C1,0.0,O=C(O)C1=CC=C(C2=CC(F)=CC=C2)C=C1
O=C(O)C1=CC=C(C2=CC=C(Cl)C=C2)O1,0.0,O=C(O)C1=CC=C(C2=CC=C(Cl)C=C2)O1
O=C(O)C1=CC=C(C2=CC=C(F)C=C2)C=C1,0.0,O=C(O)C1=CC=C(C2=CC=C(F)C=C2)C=C1
O=C(O)C1=CC=C(C2=CC=C(F)C=C2)S1,0.0,O=C(O)C1=CC=C(C2=CC=C(F)C=C2)S1
O=C(O)C1=CC=C(C2=CC=C(O)C=C2)C=C1,0.0,O=C(O)C1=CC=C(C2=CC=C(O)C=C2)C=C1
O=C(O)C1=CC=C(C2=CC=CC=C2)C=C1,0.0,O=C(O)C1=CC=C(C2=CC=CC=C2)C=C1
O=C(O)C1=CC=C(C2=CC=CC=C2)O1,0.0,O=C(O)C1=CC=C(C2=CC=CC=C2)O1
O=C(O)C1=CC=C(C2=CC=CC=C2)S1,0.0,O=C(O)C1=CC=C(C2=CC=CC=C2)S1
O=C(O)C1=CC=C(C2=CC=CO2)C=C1,0.0,O=C(O)C1=CC=C(C2=CC=CO2)C=C1
O=C(O)C1=CC=C(C2=CC=CS2)C=C1,0.0,O=C(O)C1=CC=C(C2=CC=CS2)C=C1
O=C(O)C1=CC=C(C2=CC=N[NH]2)C=C1,0.0,O=C(O)C1=CC=C(C2=CC=N[NH]2)C=C1
O=C(O)C1=CC=C(C2=CN=CN=C2)C=C1,0.0,O=C(O)C1=CC=C(C2=CN=CN=C2)C=C1
O=C(O)C1=CC=C(C2=CN=CO2)C=C1,0.0,O=C(O)C1=CC=C(C2=CN=CO2)C=C1
O=C(O)C1=CC=C(C2=NC=C[NH]2)C=C1,0.0,O=C(O)C1=CC=C(C2=NC=C[NH]2)C=C1
O=C(O)C1=CC=C(C2CCCCC2)C=C1,0.0,O=C(O)C1=CC=C(C2CCCCC2)C=C1
O=C(O)C1=CC=C(C2CCCO2)S1,0.0,c1cc(sc1[C@H]2CCCO2)C(=O)O
O=C(O)C1=CC=C(CC2=CC=CC=C2)C=C1,0.0,O=C(O)C1=CC=C(CC2=CC=CC=C2)C=C1
O=C(O)C1=CC=C(CN2C=CC=N2)O1,0.0,O=C(O)C1=CC=C(CN2C=CC=N2)O1
O=C(O)C1=CC=C(CN2C=NN=N2)C=C1,0.0,O=C(O)C1=CC=C(CN2C=NN=N2)C=C1
O=C(O)C1=CC=C(CN2CCC3=C(C=CC=C3)C2)O1,0.0,O=C(O)C1=CC=C(CN2CCC3=C(C=CC=C3)C2)O1
O=C(O)C1=CC=C(CN2CCOCC2)C=C1,0.0,O=C(O)C1=CC=C(CN2CCOCC2)C=C1
O=C(O)C1=CC=C(CN2CCOCC2)O1,0.0,O=C(O)C1=CC=C(CN2CCOCC2)O1
O=C(O)C1=CC=C(CN2CCS(=O)(=O)CC2)C=C1,0.0,O=C(O)C1=CC=C(CN2CCS(=O)(=O)CC2)C=C1
O=C(O)C1=CC=C(CO)C=C1,0.0,O=C(O)C1=CC=C(CO)C=C1
O=C(O)C1=CC=C(COC2=CC=CC=C2)C=C1,0.0,O=C(O)C1=CC=C(COC2=CC=CC=C2)C=C1
O=C(O)C1=CC=C(Cl)C=C1,0.0,O=C(O)C1=CC=C(Cl)C=C1
O=C(O)C1=CC=C(Cl)O1,0.0,O=C(O)C1=CC=C(Cl)O1
O=C(O)C1=CC=C(Cl)S1,0.0,O=C(O)C1=CC=C(Cl)S1
O=C(O)C1=CC=C(F)C=C1,0.0,O=C(O)C1=CC=C(F)C=C1
O=C(O)C1=CC=C(N2C=C(C3=NC=NC=C3)C=N2)C=C1,0.0,O=C(O)C1=CC=C(N2C=C(C3=NC=NC=C3)C=N2)C=C1
O=C(O)C1=CC=C(N2C=CC=C2)C=C1,0.0,O=C(O)C1=CC=C(N2C=CC=C2)C=C1
O=C(O)C1=CC=C(N2C=CC=N2)C=C1,0.0,O=C(O)C1=CC=C(N2C=CC=N2)C=C1
O=C(O)C1=CC=C(N2C=NN=C2)C=C1,0.0,O=C(O)C1=CC=C(N2C=NN=C2)C=C1
O=C(O)C1=CC=C(N2C=NN=N2)C=C1,0.0,O=C(O)C1=CC=C(N2C=NN=N2)C=C1
O=C(O)C1=CC=C(N2CCCC2=O)C=C1,0.0,O=C(O)C1=CC=C(N2CCCC2=O)C=C1
O=C(O)C1=CC=C(N2CCOCC2)C=C1,0.0,O=C(O)C1=CC=C(N2CCOCC2)C=C1
O=C(O)C1=CC=C(NC(=O)C2=CC=CS2)C=C1,0.0,O=C(O)C1=CC=C(NC(=O)C2=CC=CS2)C=C1
O=C(O)C1=CC=C(OC(F)(F)F)C=C1,0.0,O=C(O)C1=CC=C(OC(F)(F)F)C=C1
O=C(O)C1=CC=C(OC(F)F)C=C1,0.0,O=C(O)C1=CC=C(OC(F)F)C=C1
O=C(O)C1=CC=C(OC2=CC=CC=C2)C=C1,0.0,O=C(O)C1=CC=C(OC2=CC=CC=C2)C=C1
O=C(O)C1=CC=C(OC2=CC=CC=C2)O1,0.0,O=C(O)C1=CC=C(OC2=CC=CC=C2)O1
O=C(O)C1=CC=C(OC2=NC=CC=N2)C=C1,0.0,O=C(O)C1=CC=C(OC2=NC=CC=N2)C=C1
